1,593775.06,2463729.64,0.00,PROP COR 1
2,593695.25,2463732.37,0.00,PROP COR 2
3,593805.54,2463602.49,0.00,PROP COR 3 CUL-DE-SAC
4,593812.57,2463607.59,0.00,PROP COR 4 ARC
5,593820.30,2463611.54,0.00,PROP COR 5 ARC
6,593828.55,2463614.23,0.00,PROP COR 6 ARC
7,593837.12,2463615.61,0.00,PROP COR 7 ARC
8,593845.80,2463615.63,0.00,PROP COR 8 ARC
9,593854.38,2463614.29,0.00,PROP COR 9 CUL-DE-SAC
10,593860.17,2463726.74,0.00,PROP COR 10
11,593855.02,2463726.91,0.00,PROP COR 11
